ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	COGNACY	COGID	SEGMENTS	ALIGNMENT
330	fingernail	fingernail	Shergaon	Shergaon		ik-ʨiŋ	i k + tɕ i ŋ				5901	i k ʨ i ŋ	- - i k ʨ i ŋ - -
431	fingernail	fingernail	Rahung	Rahung		ik-ʨiŋ	i k + tɕ i ŋ				5901	i k ʨ i ŋ	- - i k ʨ i ŋ - -
534	fingernail	fingernail	Khoitam	Khoitam		ik-ʦiŋ	i k + ts i ŋ				5901	i k ʦ i ŋ	- - i k ʦ i ŋ - -
635	fingernail	fingernail	Jerigaon	Jerigaon		ik-ʨʰiŋ	i k + tɕʰ i ŋ				5901	i k ʨʰ i ŋ	- - i k ʨʰ i ŋ - -
734	fingernail	fingernail	Khoina	Khoina		ik-ʦiŋ	i k + ts i ŋ				5901	i k ʦ i ŋ	- - i k ʦ i ŋ - -
836	fingernail	fingernail	Dikhyang	Dikhyang		bə-sɛn	b ə + s ɛ n				5901	b ə s ɛ n	- b ə - s ɛ n - -
933	fingernail	fingernail	Singchung	Singchung		bə-sen	b ə + s e n				5901	b ə s e n	- b ə - s e n - -
1022	fingernail	fingernail	Wangho	Wangho		pə-ʧi-jat	p ə + tʃ i + j a t				5901	p ə ʧ i j a t	- p ə - ʧ i j a t
1113	fingernail	fingernail	Bichom	Bichom		bə-sen	b ə + s e n				5901	b ə s e n	- b ə - s e n - -
1202	fingernail	fingernail	Kaspi	Kaspi		pə̌-sen	p ə̌/ə + s e n				5901	p ə̌ s e n	- p ə̌ - s e n - -
1291	fingernail	fingernail	Namphri	Namphri		pə-ʃen	p ə + ʃ e n				5901	p ə ʃ e n	- p ə - ʃ e n - -
1381	fingernail	fingernail	Bulu	Bulu		a-geʔ gə-sɨn	a + g e ʔ + g ə + s ɨ n				5901	a-geʔ gə-sɨn	a-geʔ gə-sɨn - - - - - - -
1481	fingernail	fingernail	Kojo_Rojo	Kojo Rojo		gei-ʃin	g ei + ʃ i n				5901	g ei ʃ i n	- g ei - ʃ i n - -
1581	fingernail	fingernail	Rawa	Rawa		gə-sin	g ə + s i n				5901	g ə s i n	- g ə - s i n - -
1678	fingernail	fingernail	Saria	Saria		gei-siŋ	g ei + s i ŋ				5901	g ei s i ŋ	- g ei - s i ŋ - -
1778	fingernail	fingernail	Chayangtajo	Chayangtajo		gei-siʔ	g ei + s i ʔ				5901	g ei s i ʔ	- g ei - s i ʔ - -
1878	fingernail	fingernail	Lasumpatte	Lasumpatte		gei-siʔ	g ei + s i ʔ				5901	g ei s i ʔ	- g ei - s i ʔ - -
31	fire	fire	Duhumbi	Duhumbi		bɛj	b ɛ j				6101	b ɛ j	b ɛ j
131	fire	fire	Khispi	Khispi		bej	b e j				6101	b e j	b e j
231	fire	fire	Rupa	Rupa		ba	b a				6101	b a	b a -
331	fire	fire	Shergaon	Shergaon		ba	b a				6101	b a	b a -
432	fire	fire	Rahung	Rahung		bɛ	b ɛ				6101	b ɛ	b ɛ -
535	fire	fire	Khoitam	Khoitam		bɛ	b ɛ				6101	b ɛ	b ɛ -
636	fire	fire	Jerigaon	Jerigaon		bɛ	b ɛ				6101	b ɛ	b ɛ -
735	fire	fire	Khoina	Khoina		ba	b a				6101	b a	b a -
837	fire	fire	Dikhyang	Dikhyang		boːɛ	b oːɛ				6101	b oːɛ	b oːɛ -
934	fire	fire	Singchung	Singchung		boᵉ	b oᵉ/o				6101	b oᵉ	b oᵉ -
1023	fire	fire	Wangho	Wangho		boᵉ	b oᵉ/o				6101	b oᵉ	b oᵉ -
1114	fire	fire	Bichom	Bichom		boᵉ	b oᵉ/o				6101	b oᵉ	b oᵉ -
1203	fire	fire	Kaspi	Kaspi		baⁱ	b aⁱ/ai				6101	b aⁱ	b aⁱ -
1292	fire	fire	Namphri	Namphri		boᵉ	b oᵉ/o				6101	b oᵉ	b oᵉ -
1382	fire	fire	Bulu	Bulu		bɛː	b ɛː				6101	b ɛː	b ɛː -
1482	fire	fire	Kojo_Rojo	Kojo Rojo		bai	b ai				6101	b ai	b ai -
1582	fire	fire	Rawa	Rawa		bai	b ai				6101	b ai	b ai -
1679	fire	fire	Saria	Saria		bɛː	b ɛː				6101	b ɛː	b ɛː -
1779	fire	fire	Chayangtajo	Chayangtajo		bae	b ae				6101	b ae	b ae -
1879	fire	fire	Lasumpatte	Lasumpatte		bɛː	b ɛː				6101	b ɛː	b ɛː -
32	fish	fish	Duhumbi	Duhumbi		ŋa	ŋ a				6301	ŋ a	- ŋ a
132	fish	fish	Khispi	Khispi		ŋa	ŋ a				6301	ŋ a	- ŋ a
232	fish	fish	Rupa	Rupa		ɲu	ɲ u				6301	ɲ u	- ɲ u
332	fish	fish	Shergaon	Shergaon		ɲu	ɲ u				6301	ɲ u	- ɲ u
433	fish	fish	Rahung	Rahung		nu	n u				6301	n u	- n u
536	fish	fish	Khoitam	Khoitam		nu	n u				6301	n u	- n u
637	fish	fish	Jerigaon	Jerigaon		nu	n u				6301	n u	- n u
736	fish	fish	Khoina	Khoina		nu	n u				6301	n u	- n u
838	fish	fish	Dikhyang	Dikhyang		ũə	ũə				6301	ũə	- - ũə
935	fish	fish	Singchung	Singchung		ūa	ūa				6301	ūa	- - ūa
1024	fish	fish	Wangho	Wangho		ūa	ūa				6301	ūa	- - ūa
1115	fish	fish	Bichom	Bichom		u-ŋa	u + ŋ a				6301	u ŋ a	u ŋ a
1204	fish	fish	Kaspi	Kaspi		ūa	ūa				6301	ūa	- - ūa
1293	fish	fish	Namphri	Namphri		u-ŋə̄	u + ŋ ə̄/ə				6301	u ŋ ə̄	u ŋ ə̄
1383	fish	fish	Bulu	Bulu		ʧui	tʃ ui				6302	ʧ ui	ʧ ui
1483	fish	fish	Kojo_Rojo	Kojo Rojo		ʧui	tʃ ui				6302	ʧ ui	ʧ ui
1583	fish	fish	Rawa	Rawa		ʧuei	tʃ u ei				6302	ʧ uei	ʧ uei
1680	fish	fish	Saria	Saria		ɲoː	ɲ oː				6301	ɲ oː	- ɲ oː
1780	fish	fish	Chayangtajo	Chayangtajo		kahuaŋ	k a h ua ŋ				6303	k a h ua ŋ	k a h ua ŋ
1880	fish	fish	Lasumpatte	Lasumpatte		kahuaŋ	k a h ua ŋ				6303	k a h ua ŋ	k a h ua ŋ
33	fleshmeat	flesh/meat	Duhumbi	Duhumbi		ɕa	ɕ a				6501	ɕ a	ɕ a - -
133	fleshmeat	flesh/meat	Khispi	Khispi		ɕa	ɕ a				6501	ɕ a	ɕ a - -
233	fleshmeat	flesh/meat	Rupa	Rupa		su	s u				6501	s u	s u - -
333	fleshmeat	flesh/meat	Shergaon	Shergaon		su	s u				6501	s u	s u - -
434	fleshmeat	flesh/meat	Rahung	Rahung		su	s u				6501	s u	s u - -
537	fleshmeat	flesh/meat	Khoitam	Khoitam		su	s u				6501	s u	s u - -
638	fleshmeat	flesh/meat	Jerigaon	Jerigaon		su	s u				6501	s u	s u - -
737	fleshmeat	flesh/meat	Khoina	Khoina		ʂu	ʂ u				6501	ʂ u	ʂ u - -
839	fleshmeat	flesh/meat	Dikhyang	Dikhyang		eː-ɕau ~ ə-ɕau	eː + ɕ au				6501	eː-ɕau ~ ə-ɕau	- eː-ɕau ~ ə-ɕau
840	fleshmeat	flesh/meat	Dikhyang	Dikhyang		eː-ɕau ~ ə-ɕau	ə + ɕ au				6501	eː-ɕau ~ ə-ɕau	- eː-ɕau ~ ə-ɕau
936	fleshmeat	flesh/meat	Singchung	Singchung		e-pije	e + p i j e				6502	e p i j e	- e p i j e
1025	fleshmeat	flesh/meat	Wangho	Wangho		e-pije	e + p i j e				6502	e p i j e	- e p i j e
1116	fleshmeat	flesh/meat	Bichom	Bichom		e-bije	e + b i j e				6502	e b i j e	- e b i j e
1205	fleshmeat	flesh/meat	Kaspi	Kaspi		mə-bi	m ə + b i				6502	m ə b i	m ə b i - -
1294	fleshmeat	flesh/meat	Namphri	Namphri		e-bei	e + b ei				6502	e b ei	- e b ei - -
1384	fleshmeat	flesh/meat	Bulu	Bulu		ʃiː	ʃ iː				6501	ʃ iː	ʃ iː - -
1484	fleshmeat	flesh/meat	Kojo_Rojo	Kojo Rojo		mai	m ai				6503	m ai	m ai
1584	fleshmeat	flesh/meat	Rawa	Rawa		mai	m ai				6503	m ai	m ai
1681	fleshmeat	flesh/meat	Saria	Saria		mə-reʔ	m ə + r e ʔ				6504	m ə r e ʔ	m ə r - e ʔ
1781	fleshmeat	flesh/meat	Chayangtajo	Chayangtajo		mə-rjeʔ	m ə + r j e ʔ				6504	m ə r j e ʔ	m ə r j e ʔ
1881	fleshmeat	flesh/meat	Lasumpatte	Lasumpatte		mə-rjeʔ	m ə + r j e ʔ				6504	m ə r j e ʔ	m ə r j e ʔ
35	full	full	Duhumbi	Duhumbi		pɕiŋ-ba	p ɕ i ŋ + b a				6901	p ɕ i ŋ b a	- p ɕ i ŋ b a
135	full	full	Khispi	Khispi		pɕiŋ-ba	p ɕ i ŋ + b a				6901	p ɕ i ŋ b a	- p ɕ i ŋ b a
235	full	full	Rupa	Rupa		pʰiŋ-ba	pʰ i ŋ + b a				6901	pʰ i ŋ b a	- pʰ - i ŋ b a
335	full	full	Shergaon	Shergaon		pʰiŋ-ba	pʰ i ŋ + b a				6901	pʰ i ŋ b a	- pʰ - i ŋ b a
436	full	full	Rahung	Rahung		a-pʰiŋ	a + pʰ i ŋ				6901	a pʰ i ŋ	a pʰ - i ŋ - -
539	full	full	Khoitam	Khoitam		a-pʰiŋ	a + pʰ i ŋ				6901	a pʰ i ŋ	a pʰ - i ŋ - -
640	full	full	Jerigaon	Jerigaon		a-pʰiŋ	a + pʰ i ŋ				6901	a pʰ i ŋ	a pʰ - i ŋ - -
739	full	full	Khoina	Khoina		a-pʰiŋ	a + pʰ i ŋ				6901	a pʰ i ŋ	a pʰ - i ŋ - -
842	full	full	Dikhyang	Dikhyang		ə-li-jeː	ə + l i + j eː				6902	ə l i j eː	ə l i j eː
938	full	full	Singchung	Singchung		li-ja	l i + j a				6902	l i j a	- l i j a
1027	full	full	Wangho	Wangho		e-li-ja	e + l i + j a				6902	e l i j a	e l i j a
1118	full	full	Bichom	Bichom		leⁱ	l eⁱ/e				6902	l eⁱ	- l eⁱ - -
1207	full	full	Kaspi	Kaspi		leⁱ	l eⁱ/e				6902	l eⁱ	- l eⁱ - -
1296	full	full	Namphri	Namphri		eleⁱ	e l eⁱ/e				6902	e l eⁱ	e l eⁱ - -
1386	full	full	Bulu	Bulu		ljɛː	l j ɛː				6902	l j ɛː	- l - j ɛː
1486	full	full	Kojo_Rojo	Kojo Rojo		jei	j ei				6902	j ei	- - - j ei
1586	full	full	Rawa	Rawa		ljɛi	l j ɛi				6902	l j ɛi	- l - j ɛi
1683	full	full	Saria	Saria		lɛː	l ɛː				6902	l ɛː	- l ɛː - -
1783	full	full	Chayangtajo	Chayangtajo		ljɛː	l j ɛː				6902	l j ɛː	- l - j ɛː
1883	full	full	Lasumpatte	Lasumpatte		ljɛː	l j ɛː				6902	l j ɛː	- l - j ɛː
38	good	good	Duhumbi	Duhumbi		ɔ-ʥɔp	ɔ + dʑ ɔ p				7501	ɔ ʥ ɔ p	ɔ ʥ - ɔ p
138	good	good	Khispi	Khispi		nak-pa	n a k + p a				7502	n a k p a	n a k p a
238	good	good	Rupa	Rupa		a-ʥap	a + dʑ a p				7501	a ʥ a p	a ʥ - a p
338	good	good	Shergaon	Shergaon		a-ʥap	a + dʑ a p				7501	a ʥ a p	a ʥ - a p
439	good	good	Rahung	Rahung		a-ʥap	a + dʑ a p				7501	a ʥ a p	a ʥ - a p
542	good	good	Khoitam	Khoitam		a-ʥap	a + dʑ a p				7501	a ʥ a p	a ʥ - a p
643	good	good	Jerigaon	Jerigaon		a-ʥɛ	a + dʑ ɛ				7501	a ʥ ɛ	a ʥ - ɛ -
742	good	good	Khoina	Khoina		a-dʐa	a + d ʐ a				7501	a d ʐ a	a d ʐ a -
845	good	good	Dikhyang	Dikhyang		ə-viə	ə + v iə				7503	ə v iə	ə v iə - -
941	good	good	Singchung	Singchung		a-vije	a + v i j e				7503	a v i j e	a v i j e
1030	good	good	Wangho	Wangho		a-vije	a + v i j e				7503	a v i j e	a v i j e
1121	good	good	Bichom	Bichom		a-vije	a + v i j e				7503	a v i j e	a v i j e
1210	good	good	Kaspi	Kaspi		a-vije	a + v i j e				7503	a v i j e	a v i j e
1299	good	good	Namphri	Namphri		a-vije	a + v i j e				7503	a v i j e	a v i j e
1389	good	good	Bulu	Bulu		a-mjɛː	a + m j ɛː				7504	a m j ɛː	a m j ɛː
1489	good	good	Kojo_Rojo	Kojo Rojo		a-njam	a + n j a m				7505	a n j a m	a n j a m
1589	good	good	Rawa	Rawa		a-njam	a + n j a m				7505	a n j a m	a n j a m
1686	good	good	Saria	Saria		a-jɨː	a + j ɨː				7506	a j ɨː	a j ɨː
1786	good	good	Chayangtajo	Chayangtajo		a-njaŋ	a + n j a ŋ				7505	a n j a ŋ	a n j a ŋ
1886	good	good	Lasumpatte	Lasumpatte		a-njaŋ	a + n j a ŋ				7505	a n j a ŋ	a n j a ŋ
39	haironhead	hair on head	Duhumbi	Duhumbi		kʰu-ɕaŋ	kʰ u + ɕ a ŋ				7701	kʰ u ɕ a ŋ	kʰ u ɕ a - - ŋ
139	haironhead	hair on head	Khispi	Khispi		kʰu-ɕaŋ	kʰ u + ɕ a ŋ				7701	kʰ u ɕ a ŋ	kʰ u ɕ a - - ŋ
239	haironhead	hair on head	Rupa	Rupa		gə-zaŋ	g ə + z a ŋ				7701	g ə z a ŋ	g ə z a - - ŋ
339	haironhead	hair on head	Shergaon	Shergaon		gə-zaŋ	g ə + z a ŋ				7701	g ə z a ŋ	g ə z a - - ŋ
440	haironhead	hair on head	Rahung	Rahung		gə-zaŋ	g ə + z a ŋ				7701	g ə z a ŋ	g ə z a - - ŋ
543	haironhead	hair on head	Khoitam	Khoitam		gə-zaŋ	g ə + z a ŋ				7701	g ə z a ŋ	g ə z a - - ŋ
644	haironhead	hair on head	Jerigaon	Jerigaon		gə-zaŋ	g ə + z a ŋ				7701	g ə z a ŋ	g ə z a - - ŋ
743	haironhead	hair on head	Khoina	Khoina		gə-ʐaŋ	g ə + ʐ a ŋ				7701	g ə ʐ a ŋ	g ə ʐ a - - ŋ
846	haironhead	hair on head	Dikhyang	Dikhyang		kʰa-zijɔŋ	kʰ a + z i j ɔ ŋ				7701	kʰ a z i j ɔ ŋ	kʰ a z i j ɔ ŋ
942	haironhead	hair on head	Singchung	Singchung		kʰa-zijaŋ	kʰ a + z i j a ŋ				7701	kʰ a z i j a ŋ	kʰ a z i j a ŋ
1031	haironhead	hair on head	Wangho	Wangho		kʰa-zijaᵘ	kʰ a + z i j aᵘ/a				7701	kʰ a z i j aᵘ	kʰ a z i j aᵘ -
1122	haironhead	hair on head	Bichom	Bichom		kʰa-zijaŋ	kʰ a + z i j a ŋ				7701	kʰ a z i j a ŋ	kʰ a z i j a ŋ
1211	haironhead	hair on head	Kaspi	Kaspi		kʰa-zijaŋ	kʰ a + z i j a ŋ				7701	kʰ a z i j a ŋ	kʰ a z i j a ŋ
1300	haironhead	hair on head	Namphri	Namphri		kʰa-zijaŋ	kʰ a + z i j a ŋ				7701	kʰ a z i j a ŋ	kʰ a z i j a ŋ
1390	haironhead	hair on head	Bulu	Bulu		kə-zaN	k ə + z a N/ɴ				7701	k ə z a N	k ə z a - - N
1490	haironhead	hair on head	Kojo_Rojo	Kojo Rojo		kə-zjaŋ	k ə + z j a ŋ				7701	k ə z j a ŋ	k ə z - j a ŋ
1590	haironhead	hair on head	Rawa	Rawa		kə-zjaʔ	k ə + z j a ʔ				7701	k ə z j a ʔ	k ə z - j a ʔ
1687	haironhead	hair on head	Saria	Saria		kə-zaʔ	k ə + z a ʔ				7701	k ə z a ʔ	k ə z a - - ʔ
1787	haironhead	hair on head	Chayangtajo	Chayangtajo		kə-zak	k ə + z a k				7701	k ə z a k	k ə z a - - k
1887	haironhead	hair on head	Lasumpatte	Lasumpatte		kə-ʤak	k ə + dʒ a k				7701	k ə ʤ a k	k ə ʤ a - - k
40	hard	hard	Duhumbi	Duhumbi		kaktar	k a k t a r				7901	k a k t a r	k a k t a r
140	hard	hard	Khispi	Khispi		kaktal	k a k t a l				7901	k a k t a l	k a k t a l
240	hard	hard	Rupa	Rupa		a-ʨu	a + tɕ u				7902	a ʨ u	a ʨ u
340	hard	hard	Shergaon	Shergaon		a-ʨu	a + tɕ u				7902	a ʨ u	a ʨ u
441	hard	hard	Rahung	Rahung		a-ʨu	a + tɕ u				7902	a ʨ u	a ʨ u
544	hard	hard	Khoitam	Khoitam		a-ʨu	a + tɕ u				7902	a ʨ u	a ʨ u
645	hard	hard	Jerigaon	Jerigaon		a-ʨu	a + tɕ u				7902	a ʨ u	a ʨ u
744	hard	hard	Khoina	Khoina		a-xãŋ	a + x ã ŋ				7903	a x ã ŋ	a x ã ŋ
847	hard	hard	Dikhyang	Dikhyang		ə-kɔŋ	ə + k ɔ ŋ				7903	ə k ɔ ŋ	ə k ɔ ŋ
1391	hard	hard	Bulu	Bulu		a-ʃɔN	a + ʃ ɔ N/ɴ				7904	a ʃ ɔ N	a ʃ ɔ N
1491	hard	hard	Kojo_Rojo	Kojo Rojo		a-hɹan	a + h ɹ a n				7905	a h ɹ a n	a h ɹ a n
1688	hard	hard	Saria	Saria		gaː	g aː				7906	g aː	- g aː
1788	hard	hard	Chayangtajo	Chayangtajo		a-kaː	a + k aː				7906	a k aː	a k aː
1888	hard	hard	Lasumpatte	Lasumpatte		a-kaː	a + k aː				7906	a k aː	a k aː
41	head	head	Duhumbi	Duhumbi		kʰɔ-lɔk	kʰ ɔ + l ɔ k				8101	kʰ ɔ l ɔ k	- kʰ ɔ - l ɔ k
141	head	head	Khispi	Khispi		kʰɔ-lɔk	kʰ ɔ + l ɔ k				8101	kʰ ɔ l ɔ k	- kʰ ɔ - l ɔ k
241	head	head	Rupa	Rupa		kʰ-ruk	kʰ + r u k				8101	kʰ r u k	- kʰ - - r u k
341	head	head	Shergaon	Shergaon		kʰ-ruk	kʰ + r u k				8101	kʰ r u k	- kʰ - - r u k
442	head	head	Rahung	Rahung		kʰ-ruk	kʰ + r u k				8101	kʰ r u k	- kʰ - - r u k
545	head	head	Khoitam	Khoitam		kʰ-ruk	kʰ + r u k				8101	kʰ r u k	- kʰ - - r u k
646	head	head	Jerigaon	Jerigaon		kʰ-ruk	kʰ + r u k				8101	kʰ r u k	- kʰ - - r u k
745	head	head	Khoina	Khoina		mə-tʰɛ̃n	m ə + tʰ ɛ̃ n				8102	m ə tʰ ɛ̃ n	m ə tʰ ɛ̃ n
848	head	head	Dikhyang	Dikhyang		kʰruk	kʰ r u k				8101	kʰ r u k	- kʰ - - r u k
943	head	head	Singchung	Singchung		kʰɾuk	kʰ ɾ u k				8101	kʰ ɾ u k	- kʰ - - ɾ u k
1032	head	head	Wangho	Wangho		ki-ja-tuŋ	k i + j a + t u ŋ				8103	k i j a t u ŋ	k i j a t u ŋ
1123	head	head	Bichom	Bichom		kʰɾuk	kʰ ɾ u k				8101	kʰ ɾ u k	- kʰ - - ɾ u k
1212	head	head	Kaspi	Kaspi		kʰɾuk	kʰ ɾ u k				8101	kʰ ɾ u k	- kʰ - - ɾ u k
1301	head	head	Namphri	Namphri		kʰɾuk	kʰ ɾ u k				8101	kʰ ɾ u k	- kʰ - - ɾ u k
1392	head	head	Bulu	Bulu		a-kuN	a + k u N/ɴ				8101	a k u N	a k u N - - -
1492	head	head	Kojo_Rojo	Kojo Rojo		a-kuŋ-bəː	a + k u ŋ + b əː				8101	a k u ŋ b əː	a k u ŋ b əː -
1591	head	head	Rawa	Rawa		koʔ-bəu	k o ʔ + b əu				8101	k o ʔ b əu	- k o ʔ b əu -
1689	head	head	Saria	Saria		a-koʔ	a + k o ʔ				8101	a k o ʔ	a k o ʔ - - -
1789	head	head	Chayangtajo	Chayangtajo		a-kok	a + k o k				8101	a k o k	a k o k - - -
1889	head	head	Lasumpatte	Lasumpatte		a-kok	a + k o k				8101	a k o k	a k o k - - -
43	heavy	heavy	Duhumbi	Duhumbi		u-li	u + l i				8501	u l i	u l i
143	heavy	heavy	Khispi	Khispi		u-li	u + l i				8501	u l i	u l i
243	heavy	heavy	Rupa	Rupa		a-liː	a + l iː				8501	a l iː	a l iː
343	heavy	heavy	Shergaon	Shergaon		a-liː	a + l iː				8501	a l iː	a l iː
444	heavy	heavy	Rahung	Rahung		a-liː	a + l iː				8501	a l iː	a l iː
547	heavy	heavy	Khoitam	Khoitam		a-liː	a + l iː				8501	a l iː	a l iː
648	heavy	heavy	Jerigaon	Jerigaon		a-liː	a + l iː				8501	a l iː	a l iː
747	heavy	heavy	Khoina	Khoina		a-liː	a + l iː				8501	a l iː	a l iː
850	heavy	heavy	Dikhyang	Dikhyang		ə-lai	ə + l ai				8501	ə l ai	ə l ai
945	heavy	heavy	Singchung	Singchung		laⁱ	l aⁱ/ai				8501	l aⁱ	- l aⁱ
1034	heavy	heavy	Wangho	Wangho		e-laⁱ	e + l aⁱ/ai				8501	e l aⁱ	e l aⁱ
1125	heavy	heavy	Bichom	Bichom		laⁱ	l aⁱ/ai				8501	l aⁱ	- l aⁱ
1214	heavy	heavy	Kaspi	Kaspi		laⁱ	l aⁱ/ai				8501	l aⁱ	- l aⁱ
1303	heavy	heavy	Namphri	Namphri		e-laⁱ	e + l aⁱ/ai				8501	e l aⁱ	e l aⁱ
1394	heavy	heavy	Bulu	Bulu		a-lɨː	a + l ɨː				8501	a l ɨː	a l ɨː
1494	heavy	heavy	Kojo_Rojo	Kojo Rojo		a-lei	a + l ei				8501	a l ei	a l ei
1593	heavy	heavy	Rawa	Rawa		a-lei	a + l ei				8501	a l ei	a l ei
1691	heavy	heavy	Saria	Saria		a-lei	a + l ei				8501	a l ei	a l ei
1791	heavy	heavy	Chayangtajo	Chayangtajo		a-lei	a + l ei				8501	a l ei	a l ei
1891	heavy	heavy	Lasumpatte	Lasumpatte		a-lei	a + l ei				8501	a l ei	a l ei
46	horn	horn	Duhumbi	Duhumbi		kʰɛŋ	kʰ ɛ ŋ				9101	kʰ ɛ ŋ	- - kʰ - ɛ - ŋ
146	horn	horn	Khispi	Khispi		kʰɛŋ	kʰ ɛ ŋ				9101	kʰ ɛ ŋ	- - kʰ - ɛ - ŋ
246	horn	horn	Rupa	Rupa		kʰɛŋ	kʰ ɛ ŋ				9101	kʰ ɛ ŋ	- - kʰ - ɛ - ŋ
346	horn	horn	Shergaon	Shergaon		kʰɛŋ	kʰ ɛ ŋ				9101	kʰ ɛ ŋ	- - kʰ - ɛ - ŋ
447	horn	horn	Rahung	Rahung		ʨʰɛŋ	tɕʰ ɛ ŋ				9101	ʨʰ ɛ ŋ	- - ʨʰ - ɛ - ŋ
550	horn	horn	Khoitam	Khoitam		ʨʰɛŋ	tɕʰ ɛ ŋ				9101	ʨʰ ɛ ŋ	- - ʨʰ - ɛ - ŋ
651	horn	horn	Jerigaon	Jerigaon		ʨʰɛŋ	tɕʰ ɛ ŋ				9101	ʨʰ ɛ ŋ	- - ʨʰ - ɛ - ŋ
750	horn	horn	Khoina	Khoina		tʂʰajŋ	ʈʂʰ a j ŋ				9101	t ʂʰ a j ŋ	- t ʂʰ - a j ŋ
853	horn	horn	Dikhyang	Dikhyang		ə-riɔŋ	ə + r iɔ ŋ				9102	ə r iɔ ŋ	ə r iɔ - - ŋ
947	horn	horn	Singchung	Singchung		e-rijaŋ	e + r i j a ŋ				9102	e r i j a ŋ	e r i j a ŋ
1036	horn	horn	Wangho	Wangho		e-rijok	e + r i j o k				9102	e r i j o k	e r i j o k
1127	horn	horn	Bichom	Bichom		e-rijaŋ	e + r i j a ŋ				9102	e r i j a ŋ	e r i j a ŋ
1216	horn	horn	Kaspi	Kaspi		e-rijaŋ	e + r i j a ŋ				9102	e r i j a ŋ	e r i j a ŋ
1305	horn	horn	Namphri	Namphri		e-rijaŋ	e + r i j a ŋ				9102	e r i j a ŋ	e r i j a ŋ
1397	horn	horn	Bulu	Bulu		a-kjɛN	a + k j ɛ N/ɴ				9101	a k j ɛ N	a - k j ɛ - N
1497	horn	horn	Kojo_Rojo	Kojo Rojo		a-kɹan	a + k ɹ a n				9101	a k ɹ a n	a - k ɹ a - n
1596	horn	horn	Rawa	Rawa		a-kɹɛt	a + k ɹ ɛ t				9101	a k ɹ ɛ t	a - k ɹ ɛ - t
1694	horn	horn	Saria	Saria		a-kuaŋ	a + k ua ŋ				9103	a k ua ŋ	- a k ua ŋ
1794	horn	horn	Chayangtajo	Chayangtajo		ko-waŋ	k o + w a ŋ				9103	k o w a ŋ	k o w a ŋ
1894	horn	horn	Lasumpatte	Lasumpatte		ko-waŋ	k o + w a ŋ				9103	k o w a ŋ	k o w a ŋ
47	house	house	Duhumbi	Duhumbi		wam	w a m				9301	w a m	w a m
147	house	house	Khispi	Khispi		wam	w a m				9301	w a m	w a m
247	house	house	Rupa	Rupa		jam	j a m				9301	j a m	j a m
347	house	house	Shergaon	Shergaon		jam	j a m				9301	j a m	j a m
448	house	house	Rahung	Rahung		jam	j a m				9301	j a m	j a m
551	house	house	Khoitam	Khoitam		jam	j a m				9301	j a m	j a m
652	house	house	Jerigaon	Jerigaon		jan ~ jɛn	j a n				9301	jan ~ jɛn	jan ~ jɛn
653	house	house	Jerigaon	Jerigaon		jan ~ jɛn	j ɛ n				9301	jan ~ jɛn	jan ~ jɛn
751	house	house	Khoina	Khoina		jan	j a n				9301	j a n	j a n
854	house	house	Dikhyang	Dikhyang		hõ	h õ				9302	h õ	h õ -
948	house	house	Singchung	Singchung		hõ	h õ				9302	h õ	h õ -
1037	house	house	Wangho	Wangho		hõ	h õ				9302	h õ	h õ -
1128	house	house	Bichom	Bichom		hõ	h õ				9302	h õ	h õ -
1217	house	house	Kaspi	Kaspi		hõ	h õ				9302	h õ	h õ -
1306	house	house	Namphri	Namphri		hõ	h õ				9302	h õ	h õ -
1398	house	house	Bulu	Bulu		ham	h a m				9302	h a m	h a m
1498	house	house	Kojo_Rojo	Kojo Rojo		ham	h a m				9302	h a m	h a m
1597	house	house	Rawa	Rawa		ham	h a m				9302	h a m	h a m
1695	house	house	Saria	Saria		haʔ	h a ʔ				9302	h a ʔ	h a ʔ
1795	house	house	Chayangtajo	Chayangtajo		ʧuk	tʃ u k				9303	ʧ u k	ʧ u k
1895	house	house	Lasumpatte	Lasumpatte		ʧuk	tʃ u k				9303	ʧ u k	ʧ u k
48	in	in	Duhumbi	Duhumbi		naŋ	n a ŋ				9501	n a ŋ	n a ŋ
148	in	in	Khispi	Khispi		naŋ	n a ŋ				9501	n a ŋ	n a ŋ
248	in	in	Rupa	Rupa		a-lyŋ	a + l y ŋ				9502	a l y ŋ	a l y ŋ
348	in	in	Shergaon	Shergaon		a-luŋ	a + l u ŋ				9502	a l u ŋ	a l u ŋ
449	in	in	Rahung	Rahung		a-lyŋ	a + l y ŋ				9502	a l y ŋ	a l y ŋ
552	in	in	Khoitam	Khoitam		a-lyŋ	a + l y ŋ				9502	a l y ŋ	a l y ŋ
654	in	in	Jerigaon	Jerigaon		a-lyŋ	a + l y ŋ				9502	a l y ŋ	a l y ŋ
752	in	in	Khoina	Khoina		a-lyŋ	a + l y ŋ				9502	a l y ŋ	a l y ŋ
855	in	in	Dikhyang	Dikhyang		pʨʰau	p tɕʰ au				9503	p ʨʰ au	p ʨʰ au
1399	in	in	Bulu	Bulu		a-lɨŋ	a + l ɨ ŋ				9502	a l ɨ ŋ	a l ɨ ŋ
